line,period,flow_nominal,margin_rho_norm,worst_case_abs_flow,Fmax,loading_nominal_pct,loading_worst_case_pct,binding
A10,2020-07-15 06:00:00,-78.86,0.0,78.86,175.0,45.1,45.1,False
A10,2020-07-15 07:00:00,21.61,0.0,21.61,175.0,12.3,12.3,False
A10,2020-07-15 08:00:00,15.72,0.0,15.72,175.0,9.0,9.0,False
A10,2020-07-15 09:00:00,8.71,0.0,8.71,175.0,5.0,5.0,False
A10,2020-07-15 10:00:00,2.79,0.0,2.79,175.0,1.6,1.6,False
A10,2020-07-15 11:00:00,-4.23,0.0,4.23,175.0,2.4,2.4,False
A10,2020-07-15 12:00:00,-11.07,0.0,11.07,175.0,6.3,6.3,False
A10,2020-07-15 13:00:00,-16.29,0.0,16.29,175.0,9.3,9.3,False
A10,2020-07-15 14:00:00,-19.21,0.0,19.21,175.0,11.0,11.0,False
A10,2020-07-15 15:00:00,-15.53,0.0,15.53,175.0,8.9,8.9,False
A10,2020-07-15 16:00:00,-18.62,0.0,18.62,175.0,10.6,10.6,False
A10,2020-07-15 17:00:00,-13.76,0.0,13.76,175.0,7.9,7.9,False
A10,2020-07-15 18:00:00,-7.16,0.0,7.16,175.0,4.1,4.1,False
A10,2020-07-15 19:00:00,-2.64,0.0,2.64,175.0,1.5,1.5,False
A10,2020-07-15 20:00:00,2.98,0.0,2.98,175.0,1.7,1.7,False
A10,2020-07-15 21:00:00,12.25,0.0,12.25,175.0,7.0,7.0,False
A10,2020-07-15 22:00:00,20.55,0.0,20.55,175.0,11.7,11.7,False
A10,2020-07-15 23:00:00,27.2,0.0,27.2,175.0,15.5,15.5,False
A10,2020-07-16 00:00:00,26.49,0.0,26.49,175.0,15.1,15.1,False
A10,2020-07-16 02:00:00,8.28,0.0,8.28,175.0,4.7,4.7,False
A10,2020-07-16 04:00:00,33.17,0.0,33.17,175.0,19.0,19.0,False
A10,2020-07-16 06:00:00,21.65,0.0,21.65,175.0,12.4,12.4,False
A10,2020-07-16 08:00:00,8.43,0.0,8.43,175.0,4.8,4.8,False
A10,2020-07-16 10:00:00,-6.5,0.0,6.5,175.0,3.7,3.7,False
A10,2020-07-16 12:00:00,-19.24,0.0,19.24,175.0,11.0,11.0,False
A10,2020-07-16 14:00:00,-25.59,0.0,25.59,175.0,14.6,14.6,False
A10,2020-07-16 16:00:00,-20.91,0.0,20.91,175.0,11.9,11.9,False
A10,2020-07-16 18:00:00,-10.04,0.0,10.04,175.0,5.7,5.7,False
A10,2020-07-16 20:00:00,3.67,0.0,3.67,175.0,2.1,2.1,False
A10,2020-07-16 22:00:00,14.6,0.0,14.6,175.0,8.3,8.3,False
A11,2020-07-15 00:00:00,21.7,0.0,21.7,175.0,12.4,12.4,False
A11,2020-07-15 01:00:00,21.16,0.0,21.16,175.0,12.1,12.1,False
A11,2020-07-15 02:00:00,14.33,0.0,14.33,175.0,8.2,8.2,False
A11,2020-07-15 03:00:00,16.8,0.0,16.8,175.0,9.6,9.6,False
A11,2020-07-15 04:00:00,29.72,0.0,29.72,175.0,17.0,17.0,False
A11,2020-07-15 05:00:00,61.35,0.0,61.35,175.0,35.1,35.1,False
A11,2020-07-15 06:00:00,95.83,0.0,95.83,175.0,54.8,54.8,False
A11,2020-07-15 07:00:00,19.04,0.0,19.04,175.0,10.9,10.9,False
A11,2020-07-15 08:00:00,120.2,0.0,120.2,175.0,68.7,68.7,False
A11,2020-07-15 09:00:00,144.09,0.0,144.09,175.0,82.3,82.3,False
A11,2020-07-15 10:00:00,154.4,0.0,154.4,175.0,88.2,88.2,False
A11,2020-07-15 11:00:00,159.24,0.0,159.24,175.0,91.0,91.0,False
A11,2020-07-15 12:00:00,162.64,0.0,162.64,175.0,92.9,92.9,False
A11,2020-07-15 13:00:00,161.24,0.0,161.24,175.0,92.1,92.1,False
A11,2020-07-15 14:00:00,151.52,0.0,151.52,175.0,86.6,86.6,False
A11,2020-07-15 15:00:00,152.91,0.0,152.91,175.0,87.4,87.4,False
A11,2020-07-15 16:00:00,149.2,0.0,149.2,175.0,85.3,85.3,False
A11,2020-07-15 17:00:00,143.42,0.0,143.42,175.0,82.0,82.0,False
A11,2020-07-15 18:00:00,132.27,0.0,132.27,175.0,75.6,75.6,False
A11,2020-07-15 19:00:00,130.42,0.0,130.42,175.0,74.5,74.5,False
A11,2020-07-15 20:00:00,124.27,0.0,124.27,175.0,71.0,71.0,False
A11,2020-07-15 21:00:00,85.22,0.0,85.22,175.0,48.7,48.7,False
A11,2020-07-15 22:00:00,16.17,0.0,16.17,175.0,9.2,9.2,False
A11,2020-07-15 23:00:00,26.8,0.0,26.8,175.0,15.3,15.3,False
A11,2020-07-16 00:00:00,29.33,0.0,29.33,175.0,16.8,16.8,False
A11,2020-07-16 02:00:00,43.12,0.0,43.12,175.0,24.6,24.6,False
A11,2020-07-16 04:00:00,28.99,0.0,28.99,175.0,16.6,16.6,False
A11,2020-07-16 06:00:00,29.53,0.0,29.53,175.0,16.9,16.9,False
A11,2020-07-16 08:00:00,126.58,0.0,126.58,175.0,72.3,72.3,False
A11,2020-07-16 10:00:00,152.69,0.0,152.69,175.0,87.3,87.3,False
A11,2020-07-16 12:00:00,156.53,0.0,156.53,175.0,89.4,89.4,False
A11,2020-07-16 14:00:00,134.99,0.0,134.99,175.0,77.1,77.1,False
A11,2020-07-16 16:00:00,138.76,0.0,138.76,175.0,79.3,79.3,False
A11,2020-07-16 18:00:00,137.97,0.0,137.97,175.0,78.8,78.8,False
A11,2020-07-16 20:00:00,112.54,0.0,112.54,175.0,64.3,64.3,False
A11,2020-07-16 22:00:00,-81.58,0.0,81.58,175.0,46.6,46.6,False
AB1,2020-07-15 00:00:00,75.65,0.0,75.65,175.0,43.2,43.2,False
AB1,2020-07-15 01:00:00,80.13,0.0,80.13,175.0,45.8,45.8,False
AB1,2020-07-15 02:00:00,87.17,0.0,87.17,175.0,49.8,49.8,False
AB1,2020-07-15 03:00:00,84.69,0.0,84.69,175.0,48.4,48.4,False
AB1,2020-07-15 04:00:00,71.63,0.0,71.63,175.0,40.9,40.9,False
AB1,2020-07-15 05:00:00,39.4,0.0,39.4,175.0,22.5,22.5,False
AB1,2020-07-15 06:00:00,4.27,0.0,4.27,175.0,2.4,2.4,False
AB1,2020-07-15 07:00:00,64.21,0.0,64.21,175.0,36.7,36.7,False
AB1,2020-07-15 08:00:00,142.56,0.0,142.56,175.0,81.5,81.5,False
AB1,2020-07-15 09:00:00,112.16,0.0,112.16,175.0,64.1,64.1,False
AB1,2020-07-15 10:00:00,96.28,0.0,96.28,175.0,55.0,55.0,False
AB1,2020-07-15 11:00:00,86.02,0.0,86.02,175.0,49.2,49.2,False
AB1,2020-07-15 12:00:00,77.56,0.0,77.56,175.0,44.3,44.3,False
AB1,2020-07-15 13:00:00,75.01,0.0,75.01,175.0,42.9,42.9,False
AB1,2020-07-15 14:00:00,82.46,0.0,82.46,175.0,47.1,47.1,False
AB1,2020-07-15 15:00:00,79.7,0.0,79.7,175.0,45.5,45.5,False
AB1,2020-07-15 16:00:00,84.92,0.0,84.92,175.0,48.5,48.5,False
AB1,2020-07-15 17:00:00,94.12,0.0,94.12,175.0,53.8,53.8,False
AB1,2020-07-15 18:00:00,109.92,0.0,109.92,175.0,62.8,62.8,False
AB1,2020-07-15 19:00:00,115.0,0.0,115.0,175.0,65.7,65.7,False
AB1,2020-07-15 20:00:00,126.41,0.0,126.41,175.0,72.2,72.2,False
AB1,2020-07-15 21:00:00,119.59,0.0,119.59,175.0,68.3,68.3,False
AB1,2020-07-15 22:00:00,66.08,0.0,66.08,175.0,37.8,37.8,False
AB1,2020-07-15 23:00:00,61.69,0.0,61.69,175.0,35.3,35.3,False
AB1,2020-07-16 00:00:00,64.54,0.0,64.54,175.0,36.9,36.9,False
AB1,2020-07-16 02:00:00,55.2,0.0,55.2,175.0,31.5,31.5,False
AB1,2020-07-16 04:00:00,66.07,0.0,66.07,175.0,37.8,37.8,False
AB1,2020-07-16 06:00:00,53.81,0.0,53.81,175.0,30.7,30.7,False
AB1,2020-07-16 08:00:00,129.29,0.0,129.29,175.0,73.9,73.9,False
AB1,2020-07-16 10:00:00,90.42,0.0,90.42,175.0,51.7,51.7,False
AB1,2020-07-16 12:00:00,77.11,0.0,77.11,175.0,44.1,44.1,False
AB1,2020-07-16 14:00:00,94.01,0.0,94.01,175.0,53.7,53.7,False
AB1,2020-07-16 16:00:00,93.48,0.0,93.48,175.0,53.4,53.4,False
AB1,2020-07-16 18:00:00,102.35,0.0,102.35,175.0,58.5,58.5,False
AB1,2020-07-16 20:00:00,138.77,0.0,138.77,175.0,79.3,79.3,False
AB1,2020-07-16 22:00:00,-5.59,0.0,5.59,175.0,3.2,3.2,False
A12-1,2020-07-15 00:00:00,-40.1,0.0,40.1,175.0,22.9,22.9,False
A12-1,2020-07-15 01:00:00,-37.74,0.0,37.74,175.0,21.6,21.6,False
A12-1,2020-07-15 02:00:00,-36.83,0.0,36.83,175.0,21.0,21.0,False
A12-1,2020-07-15 03:00:00,-35.76,0.0,35.76,175.0,20.4,20.4,False
A12-1,2020-07-15 04:00:00,-32.27,0.0,32.27,175.0,18.4,18.4,False
A12-1,2020-07-15 05:00:00,-22.74,0.0,22.74,175.0,13.0,13.0,False
A12-1,2020-07-15 06:00:00,-12.36,0.0,12.36,175.0,7.1,7.1,False
A12-1,2020-07-15 07:00:00,-47.9,0.0,47.9,175.0,27.4,27.4,False
A12-1,2020-07-15 08:00:00,-0.82,0.0,0.82,175.0,0.5,0.5,False
A12-1,2020-07-15 09:00:00,7.23,0.0,7.23,175.0,4.1,4.1,False
A12-1,2020-07-15 10:00:00,8.13,0.0,8.13,175.0,4.6,4.6,False
A12-1,2020-07-15 11:00:00,6.6,0.0,6.6,175.0,3.8,3.8,False
A12-1,2020-07-15 12:00:00,4.12,0.0,4.12,175.0,2.4,2.4,False
A12-1,2020-07-15 13:00:00,-0.03,0.0,0.03,175.0,0.0,0.0,False
A12-1,2020-07-15 14:00:00,-6.99,0.0,6.99,175.0,4.0,4.0,False
A12-1,2020-07-15 15:00:00,-7.27,0.0,7.27,175.0,4.2,4.2,False
A12-1,2020-07-15 16:00:00,-8.62,0.0,8.62,175.0,4.9,4.9,False
A12-1,2020-07-15 17:00:00,-8.99,0.0,8.99,175.0,5.1,5.1,False
A12-1,2020-07-15 18:00:00,-11.2,0.0,11.2,175.0,6.4,6.4,False
A12-1,2020-07-15 19:00:00,-9.91,0.0,9.91,175.0,5.7,5.7,False
A12-1,2020-07-15 20:00:00,-9.22,0.0,9.22,175.0,5.3,5.3,False
A12-1,2020-07-15 21:00:00,-22.06,0.0,22.06,175.0,12.6,12.6,False
A12-1,2020-07-15 22:00:00,-50.27,0.0,50.27,175.0,28.7,28.7,False
A12-1,2020-07-15 23:00:00,-40.43,0.0,40.43,175.0,23.1,23.1,False
A12-1,2020-07-16 00:00:00,-35.36,0.0,35.36,175.0,20.2,20.2,False
A12-1,2020-07-16 02:00:00,-27.32,0.0,27.32,175.0,15.6,15.6,False
A12-1,2020-07-16 04:00:00,-33.82,0.0,33.82,175.0,19.3,19.3,False
A12-1,2020-07-16 06:00:00,-42.04,0.0,42.04,175.0,24.0,24.0,False
A12-1,2020-07-16 08:00:00,-3.37,0.0,3.37,175.0,1.9,1.9,False
A12-1,2020-07-16 10:00:00,0.25,0.0,0.25,175.0,0.1,0.1,False
A12-1,2020-07-16 12:00:00,-5.36,0.0,5.36,175.0,3.1,3.1,False
A12-1,2020-07-16 14:00:00,-19.86,0.0,19.86,175.0,11.3,11.3,False
A12-1,2020-07-16 16:00:00,-15.77,0.0,15.77,175.0,9.0,9.0,False
A12-1,2020-07-16 18:00:00,-9.4,0.0,9.4,175.0,5.4,5.4,False
A12-1,2020-07-16 20:00:00,-14.94,0.0,14.94,175.0,8.5,8.5,False
A12-1,2020-07-16 22:00:00,-102.11,0.0,102.11,175.0,58.3,58.3,False
A13-2,2020-07-15 00:00:00,-35.76,0.0,35.76,175.0,20.4,20.4,False
A13-2,2020-07-15 01:00:00,-33.37,0.0,33.37,175.0,19.1,19.1,False
A13-2,2020-07-15 02:00:00,-40.35,0.0,40.35,175.0,23.1,23.1,False
A13-2,2020-07-15 03:00:00,-38.98,0.0,38.98,175.0,22.3,22.3,False
A13-2,2020-07-15 04:00:00,-30.09,0.0,30.09,175.0,17.2,17.2,False
A13-2,2020-07-15 05:00:00,-10.18,0.0,10.18,175.0,5.8,5.8,False
A13-2,2020-07-15 06:00:00,11.49,0.0,11.49,175.0,6.6,6.6,False
A13-2,2020-07-15 07:00:00,-49.56,0.0,49.56,175.0,28.3,28.3,False
A13-2,2020-07-15 08:00:00,-2.95,0.0,2.95,175.0,1.7,1.7,False
A13-2,2020-07-15 09:00:00,4.04,0.0,4.04,175.0,2.3,2.3,False
A13-2,2020-07-15 10:00:00,5.84,0.0,5.84,175.0,3.3,3.3,False
A13-2,2020-07-15 11:00:00,4.8,0.0,4.8,175.0,2.7,2.7,False
A13-2,2020-07-15 12:00:00,3.72,0.0,3.72,175.0,2.1,2.1,False
A13-2,2020-07-15 13:00:00,1.03,0.0,1.03,175.0,0.6,0.6,False
A13-2,2020-07-15 14:00:00,-4.86,0.0,4.86,175.0,2.8,2.8,False
A13-2,2020-07-15 15:00:00,-5.04,0.0,5.04,175.0,2.9,2.9,False
A13-2,2020-07-15 16:00:00,-5.38,0.0,5.38,175.0,3.1,3.1,False
A13-2,2020-07-15 17:00:00,-6.07,0.0,6.07,175.0,3.5,3.5,False
A13-2,2020-07-15 18:00:00,-8.64,0.0,8.64,175.0,4.9,4.9,False
A13-2,2020-07-15 19:00:00,-7.37,0.0,7.37,175.0,4.2,4.2,False
A13-2,2020-07-15 20:00:00,-7.03,0.0,7.03,175.0,4.0,4.0,False
A13-2,2020-07-15 21:00:00,-21.33,0.0,21.33,175.0,12.2,12.2,False
A13-2,2020-07-15 22:00:00,-51.45,0.0,51.45,175.0,29.4,29.4,False
A13-2,2020-07-15 23:00:00,-42.14,0.0,42.14,175.0,24.1,24.1,False
A13-2,2020-07-16 00:00:00,-37.29,0.0,37.29,175.0,21.3,21.3,False
A13-2,2020-07-16 02:00:00,-25.73,0.0,25.73,175.0,14.7,14.7,False
A13-2,2020-07-16 04:00:00,-37.48,0.0,37.48,175.0,21.4,21.4,False
A13-2,2020-07-16 06:00:00,-44.79,0.0,44.79,175.0,25.6,25.6,False
A13-2,2020-07-16 08:00:00,-3.47,0.0,3.47,175.0,2.0,2.0,False
A13-2,2020-07-16 10:00:00,1.59,0.0,1.59,175.0,0.9,0.9,False
A13-2,2020-07-16 12:00:00,-1.95,0.0,1.95,175.0,1.1,1.1,False
A13-2,2020-07-16 14:00:00,-15.36,0.0,15.36,175.0,8.8,8.8,False
A13-2,2020-07-16 16:00:00,-11.27,0.0,11.27,175.0,6.4,6.4,False
A13-2,2020-07-16 18:00:00,-7.31,0.0,7.31,175.0,4.2,4.2,False
A13-2,2020-07-16 20:00:00,-12.2,0.0,12.2,175.0,7.0,7.0,False
A13-2,2020-07-16 22:00:00,-96.85,0.0,96.85,175.0,55.3,55.3,False
A14,2020-07-15 00:00:00,-21.08,0.0,21.08,400.0,5.3,5.3,False
A14,2020-07-15 01:00:00,-19.31,0.0,19.31,400.0,4.8,4.8,False
A14,2020-07-15 02:00:00,0.51,0.0,0.51,400.0,0.1,0.1,False
A14,2020-07-15 03:00:00,-0.46,0.0,0.46,400.0,0.1,0.1,False
A14,2020-07-15 04:00:00,-14.81,0.0,14.81,400.0,3.7,3.7,False
A14,2020-07-15 05:00:00,-41.2,0.0,41.2,400.0,10.3,10.3,False
A14,2020-07-15 06:00:00,-74.01,0.0,74.01,400.0,18.5,18.5,False
A14,2020-07-15 07:00:00,-16.04,0.0,16.04,400.0,4.0,4.0,False
A14,2020-07-15 08:00:00,-2.52,0.0,2.52,400.0,0.6,0.6,False
A14,2020-07-15 09:00:00,-6.29,0.0,6.29,400.0,1.6,1.6,False
A14,2020-07-15 10:00:00,-11.37,0.0,11.37,400.0,2.8,2.8,False
A14,2020-07-15 11:00:00,-18.24,0.0,18.24,400.0,4.6,4.6,False
A14,2020-07-15 12:00:00,-25.12,0.0,25.12,400.0,6.3,6.3,False
A14,2020-07-15 13:00:00,-30.6,0.0,30.6,400.0,7.7,7.7,False
A14,2020-07-15 14:00:00,-34.67,0.0,34.67,400.0,8.7,8.7,False
A14,2020-07-15 15:00:00,-33.46,0.0,33.46,400.0,8.4,8.4,False
A14,2020-07-15 16:00:00,-35.5,0.0,35.5,400.0,8.9,8.9,False
A14,2020-07-15 17:00:00,-32.15,0.0,32.15,400.0,8.0,8.0,False
A14,2020-07-15 18:00:00,-27.12,0.0,27.12,400.0,6.8,6.8,False
A14,2020-07-15 19:00:00,-22.58,0.0,22.58,400.0,5.6,5.6,False
A14,2020-07-15 20:00:00,-17.01,0.0,17.01,400.0,4.3,4.3,False
A14,2020-07-15 21:00:00,-13.68,0.0,13.68,400.0,3.4,3.4,False
A14,2020-07-15 22:00:00,-17.61,0.0,17.61,400.0,4.4,4.4,False
A14,2020-07-15 23:00:00,-10.87,0.0,10.87,400.0,2.7,2.7,False
A14,2020-07-16 00:00:00,-7.54,0.0,7.54,400.0,1.9,1.9,False
A14,2020-07-16 02:00:00,-15.88,0.0,15.88,400.0,4.0,4.0,False
A14,2020-07-16 04:00:00,-2.15,0.0,2.15,400.0,0.5,0.5,False
A14,2020-07-16 06:00:00,-14.24,0.0,14.24,400.0,3.6,3.6,False
A14,2020-07-16 08:00:00,-9.85,0.0,9.85,400.0,2.5,2.5,False
A14,2020-07-16 10:00:00,-22.09,0.0,22.09,400.0,5.5,5.5,False
A14,2020-07-16 12:00:00,-35.35,0.0,35.35,400.0,8.8,8.8,False
A14,2020-07-16 14:00:00,-46.37,0.0,46.37,400.0,11.6,11.6,False
A14,2020-07-16 16:00:00,-40.51,0.0,40.51,400.0,10.1,10.1,False
A14,2020-07-16 18:00:00,-28.84,0.0,28.84,400.0,7.2,7.2,False
A14,2020-07-16 20:00:00,-18.18,0.0,18.18,400.0,4.5,4.5,False
A14,2020-07-16 22:00:00,-42.01,0.0,42.01,400.0,10.5,10.5,False
A15,2020-07-15 00:00:00,-8.86,0.0,8.86,400.0,2.2,2.2,False
A15,2020-07-15 01:00:00,-6.55,0.0,6.55,400.0,1.6,1.6,False
A15,2020-07-15 02:00:00,6.93,0.0,6.93,400.0,1.7,1.7,False
A15,2020-07-15 03:00:00,5.66,0.0,5.66,400.0,1.4,1.4,False
A15,2020-07-15 04:00:00,-6.66,0.0,6.66,400.0,1.7,1.7,False
A15,2020-07-15 05:00:00,-32.75,0.0,32.75,400.0,8.2,8.2,False
A15,2020-07-15 06:00:00,-69.83,0.0,69.83,400.0,17.5,17.5,False
A15,2020-07-15 07:00:00,-27.25,0.0,27.25,400.0,6.8,6.8,False
A15,2020-07-15 08:00:00,-13.61,0.0,13.61,400.0,3.4,3.4,False
A15,2020-07-15 09:00:00,-27.86,0.0,27.86,400.0,7.0,7.0,False
A15,2020-07-15 10:00:00,-35.23,0.0,35.23,400.0,8.8,8.8,False
A15,2020-07-15 11:00:00,-48.05,0.0,48.05,400.0,12.0,12.0,False
A15,2020-07-15 12:00:00,-56.78,0.0,56.78,400.0,14.2,14.2,False
A15,2020-07-15 13:00:00,-63.66,0.0,63.66,400.0,15.9,15.9,False
A15,2020-07-15 14:00:00,-69.88,0.0,69.88,400.0,17.5,17.5,False
A15,2020-07-15 15:00:00,-63.07,0.0,63.07,400.0,15.8,15.8,False
A15,2020-07-15 16:00:00,-63.71,0.0,63.71,400.0,15.9,15.9,False
A15,2020-07-15 17:00:00,-54.85,0.0,54.85,400.0,13.7,13.7,False
A15,2020-07-15 18:00:00,-44.71,0.0,44.71,400.0,11.2,11.2,False
A15,2020-07-15 19:00:00,-34.91,0.0,34.91,400.0,8.7,8.7,False
A15,2020-07-15 20:00:00,-24.68,0.0,24.68,400.0,6.2,6.2,False
A15,2020-07-15 21:00:00,-20.21,0.0,20.21,400.0,5.1,5.1,False
A15,2020-07-15 22:00:00,-28.91,0.0,28.91,400.0,7.2,7.2,False
A15,2020-07-15 23:00:00,-8.51,0.0,8.51,400.0,2.1,2.1,False
A15,2020-07-16 00:00:00,-4.56,0.0,4.56,400.0,1.1,1.1,False
A15,2020-07-16 02:00:00,-13.04,0.0,13.04,400.0,3.3,3.3,False
A15,2020-07-16 04:00:00,-0.25,0.0,0.25,400.0,0.1,0.1,False
A15,2020-07-16 06:00:00,-28.33,0.0,28.33,400.0,7.1,7.1,False
A15,2020-07-16 08:00:00,-20.79,0.0,20.79,400.0,5.2,5.2,False
A15,2020-07-16 10:00:00,-42.08,0.0,42.08,400.0,10.5,10.5,False
A15,2020-07-16 12:00:00,-61.62,0.0,61.62,400.0,15.4,15.4,False
A15,2020-07-16 14:00:00,-78.26,0.0,78.26,400.0,19.6,19.6,False
A15,2020-07-16 16:00:00,-66.45,0.0,66.45,400.0,16.6,16.6,False
A15,2020-07-16 18:00:00,-51.74,0.0,51.74,400.0,12.9,12.9,False
A15,2020-07-16 20:00:00,-24.49,0.0,24.49,400.0,6.1,6.1,False
A15,2020-07-16 22:00:00,-40.64,0.0,40.64,400.0,10.2,10.2,False
A16,2020-07-15 00:00:00,-29.61,0.0,29.61,400.0,7.4,7.4,False
A16,2020-07-15 01:00:00,-27.89,0.0,27.89,400.0,7.0,7.0,False
A16,2020-07-15 02:00:00,7.42,0.0,7.42,400.0,1.9,1.9,False
A16,2020-07-15 03:00:00,5.85,0.0,5.85,400.0,1.5,1.5,False
A16,2020-07-15 04:00:00,-19.08,0.0,19.08,400.0,4.8,4.8,False
A16,2020-07-15 05:00:00,-65.88,0.0,65.88,400.0,16.5,16.5,False
A16,2020-07-15 06:00:00,-120.85,0.0,120.85,400.0,30.2,30.2,False
A16,2020-07-15 07:00:00,-12.79,0.0,12.79,400.0,3.2,3.2,False
A16,2020-07-15 08:00:00,1.68,0.0,1.68,400.0,0.4,0.4,False
A16,2020-07-15 09:00:00,-0.01,0.0,0.01,400.0,0.0,0.0,False
A16,2020-07-15 10:00:00,-6.86,0.0,6.86,400.0,1.7,1.7,False
A16,2020-07-15 11:00:00,-14.7,0.0,14.7,400.0,3.7,3.7,False
A16,2020-07-15 12:00:00,-24.34,0.0,24.34,400.0,6.1,6.1,False
A16,2020-07-15 13:00:00,-32.68,0.0,32.68,400.0,8.2,8.2,False
A16,2020-07-15 14:00:00,-38.86,0.0,38.86,400.0,9.7,9.7,False
A16,2020-07-15 15:00:00,-37.83,0.0,37.83,400.0,9.5,9.5,False
A16,2020-07-15 16:00:00,-41.86,0.0,41.86,400.0,10.5,10.5,False
A16,2020-07-15 17:00:00,-37.89,0.0,37.89,400.0,9.5,9.5,False
A16,2020-07-15 18:00:00,-32.14,0.0,32.14,400.0,8.0,8.0,False
A16,2020-07-15 19:00:00,-27.55,0.0,27.55,400.0,6.9,6.9,False
A16,2020-07-15 20:00:00,-21.31,0.0,21.31,400.0,5.3,5.3,False
A16,2020-07-15 21:00:00,-15.11,0.0,15.11,400.0,3.8,3.8,False
A16,2020-07-15 22:00:00,-15.3,0.0,15.3,400.0,3.8,3.8,False
A16,2020-07-15 23:00:00,-7.51,0.0,7.51,400.0,1.9,1.9,False
A16,2020-07-16 00:00:00,-3.75,0.0,3.75,400.0,0.9,0.9,False
A16,2020-07-16 02:00:00,-19.0,0.0,19.0,400.0,4.8,4.8,False
A16,2020-07-16 04:00:00,5.05,0.0,5.05,400.0,1.3,1.3,False
A16,2020-07-16 06:00:00,-8.85,0.0,8.85,400.0,2.2,2.2,False
A16,2020-07-16 08:00:00,-9.64,0.0,9.64,400.0,2.4,2.4,False
A16,2020-07-16 10:00:00,-24.73,0.0,24.73,400.0,6.2,6.2,False
A16,2020-07-16 12:00:00,-42.03,0.0,42.03,400.0,10.5,10.5,False
A16,2020-07-16 14:00:00,-55.21,0.0,55.21,400.0,13.8,13.8,False
A16,2020-07-16 16:00:00,-49.36,0.0,49.36,400.0,12.3,12.3,False
A16,2020-07-16 18:00:00,-32.94,0.0,32.94,400.0,8.2,8.2,False
A16,2020-07-16 20:00:00,-23.56,0.0,23.56,400.0,5.9,5.9,False
A16,2020-07-16 22:00:00,-52.34,0.0,52.34,400.0,13.1,13.1,False
A17,2020-07-15 00:00:00,-17.38,0.0,17.38,400.0,4.3,4.3,False
A17,2020-07-15 01:00:00,-15.13,0.0,15.13,400.0,3.8,3.8,False
A17,2020-07-15 02:00:00,13.85,0.0,13.85,400.0,3.5,3.5,False
A17,2020-07-15 03:00:00,11.97,0.0,11.97,400.0,3.0,3.0,False
A17,2020-07-15 04:00:00,-10.93,0.0,10.93,400.0,2.7,2.7,False
A17,2020-07-15 05:00:00,-57.43,0.0,57.43,400.0,14.4,14.4,False
A17,2020-07-15 06:00:00,-116.68,0.0,116.68,400.0,29.2,29.2,False
A17,2020-07-15 07:00:00,-24.01,0.0,24.01,400.0,6.0,6.0,False
A17,2020-07-15 08:00:00,-9.41,0.0,9.41,400.0,2.4,2.4,False
A17,2020-07-15 09:00:00,-21.59,0.0,21.59,400.0,5.4,5.4,False
A17,2020-07-15 10:00:00,-30.73,0.0,30.73,400.0,7.7,7.7,False
A17,2020-07-15 11:00:00,-44.52,0.0,44.52,400.0,11.1,11.1,False
A17,2020-07-15 12:00:00,-56.01,0.0,56.01,400.0,14.0,14.0,False
A17,2020-07-15 13:00:00,-65.73,0.0,65.73,400.0,16.4,16.4,False
A17,2020-07-15 14:00:00,-74.08,0.0,74.08,400.0,18.5,18.5,False
A17,2020-07-15 15:00:00,-67.44,0.0,67.44,400.0,16.9,16.9,False
A17,2020-07-15 16:00:00,-70.07,0.0,70.07,400.0,17.5,17.5,False
A17,2020-07-15 17:00:00,-60.59,0.0,60.59,400.0,15.1,15.1,False
A17,2020-07-15 18:00:00,-49.72,0.0,49.72,400.0,12.4,12.4,False
A17,2020-07-15 19:00:00,-39.88,0.0,39.88,400.0,10.0,10.0,False
A17,2020-07-15 20:00:00,-28.99,0.0,28.99,400.0,7.2,7.2,False
A17,2020-07-15 21:00:00,-21.64,0.0,21.64,400.0,5.4,5.4,False
A17,2020-07-15 22:00:00,-26.59,0.0,26.59,400.0,6.6,6.6,False
A17,2020-07-15 23:00:00,-5.15,0.0,5.15,400.0,1.3,1.3,False
A17,2020-07-16 00:00:00,-0.76,0.0,0.76,400.0,0.2,0.2,False
A17,2020-07-16 02:00:00,-16.17,0.0,16.17,400.0,4.0,4.0,False
A17,2020-07-16 04:00:00,6.94,0.0,6.94,400.0,1.7,1.7,False
A17,2020-07-16 06:00:00,-22.93,0.0,22.93,400.0,5.7,5.7,False
A17,2020-07-16 08:00:00,-20.59,0.0,20.59,400.0,5.1,5.1,False
A17,2020-07-16 10:00:00,-44.72,0.0,44.72,400.0,11.2,11.2,False
A17,2020-07-16 12:00:00,-68.3,0.0,68.3,400.0,17.1,17.1,False
A17,2020-07-16 14:00:00,-87.11,0.0,87.11,400.0,21.8,21.8,False
A17,2020-07-16 16:00:00,-75.3,0.0,75.3,400.0,18.8,18.8,False
A17,2020-07-16 18:00:00,-55.85,0.0,55.85,400.0,14.0,14.0,False
A17,2020-07-16 20:00:00,-29.86,0.0,29.86,400.0,7.5,7.5,False
A17,2020-07-16 22:00:00,-50.97,0.0,50.97,400.0,12.7,12.7,False
A18,2020-07-15 00:00:00,63.06,0.0,63.06,500.0,12.6,12.6,False
A18,2020-07-15 01:00:00,65.97,0.0,65.97,500.0,13.2,13.2,False
A18,2020-07-15 02:00:00,71.01,0.0,71.01,500.0,14.2,14.2,False
A18,2020-07-15 03:00:00,68.52,0.0,68.52,500.0,13.7,13.7,False
